"","date","txVolume.USD.","txCount","marketcap.USD.","price.USD.","exchangeVolume.USD.","generatedCoins","fees","activeAddresses"
"2016-05-18",115990.347837,1172,2816510,1.69,69528,8813.70141151,18.48996476,"null",NA
"2016-05-19",165928.380058,2134,2658330,1.59,41199,8172.1598802,15.00781821,"null",NA
"2016-05-20",220492.774785,1100,2638300,1.57,66155,8172.15988013,8.4044048,"null",NA
"2016-05-21",246165.446952,2734,2470310,1.46,21176,8382.00991381,30.4708958,"null",NA
"2016-05-22",63205.0506867,960,2607310,1.53,21063,8723.76568268,8.83888289999,"null",NA
"2016-05-23",612797.572635,3138,2473330,1.45,40226,7812.41696539,25.03102232,"null",NA
"2016-05-24",137417.599401,1144,2633890,1.54,35044,8304.59988687,7.91814638999,"null",NA
"2016-05-25",156351.419562,2572,2484830,1.44,26727,8227.78349534,23.64551383,"null",NA
"2016-05-26",1045803.26146,1168,2390850,1.38,39358,8008.13848154,7.43040809005,"null",NA
"2016-05-27",946112.621147,1158,2318620,1.33,33076,8572.09189571,8.90433503001,"null",NA
"2016-05-28",117743.906112,1784,2340690,1.34,41689,8441.49215804,14.52992797,"null",NA
"2016-05-29",73144.9841578,814,2774270,1.58,12336,7325.45803274,8.09021347999,"null",NA
"2016-05-30",689105.934238,3330,2584030,1.47,11309,7301.71262581,24.19068936,"null",NA
"2016-05-31",127664.482595,1077,2618070,1.48,20533,9456.60830315,9.33687269999,"null",NA
"2016-06-01",1571771.17734,2921,2690760,1.51,53836,8394.00134377,22.75246206,"null",NA
"2016-06-02",161469.438157,922,3131990,1.75,32681,7337.33073606,6.99281864,"null",NA
"2016-06-03",218834.210846,1510,3162340,1.76,28368,8969.82746146,10.68814494,"null",NA
"2016-06-04",966464.053932,1516,3124600,1.73,17331,9094.49084749,11.24431432,"null",NA
"2016-06-05",689464.568958,2034,3171150,1.75,17063,7277.96721874,11.51513096,"null",NA
"2016-06-06",1181892.7116,1732,2978920,1.64,17433,7901.2841501,14.3477478402,"null",NA
"2016-06-07",619193.537403,1327,3046990,1.66,19335,9064.80908892,8.65630905,"null",NA
"2016-06-08",136758.214745,2056,3087850,1.68,34527,8144.67457104,15.16311497,"null",NA
"2016-06-09",597002.277682,1353,3043720,1.65,14239,7901.28415025,8.73003083998,"null",NA
"2016-06-10",956750.977859,2931,3042740,1.64,10577,8981.70016482,26.9188437501,"null",NA
"2016-06-11",87829.3684162,1159,3069490,1.65,16851,8186.22903324,5.87858461998,"null",NA
"2016-06-12",139873.525997,1173,3131070,1.67,40326,8168.41997799,9.05358749001,"null",NA
"2016-06-13",453869.858337,2649,3023120,1.61,44252,8358.38323324,16.87719714,"null",NA
"2016-06-14",49172.6725735,950,3086090,1.63,18274,8570.62250242,8.0641163,"null",NA
"2016-06-15",491329.027182,3403,3104940,1.64,20702,6682.80387789,27.55838921,"null",NA
"2016-06-16",135569.646357,1622,3203200,1.68,40434,7658.48148891,8.98996796,"null",NA
"2016-06-17",206703.864513,1913,3797360,1.99,49842,9944.85854124,14.68668461,"null",NA
"2016-06-18",212129.362119,1342,3260110,1.7,26733,8810.48637903,13.38497507,"null",NA
"2016-06-19",350075.862654,1995,3648020,1.89,40840,7711.37967264,15.7699282,"null",NA
"2016-06-20",79951.6766861,951,3819780,1.97,36050,8028.76877502,6.51971825994,"null",NA
"2016-06-21",470414.171289,2149,3773610,1.94,25715,7934.7275595,25.72273994,"null",NA
"2016-06-22",250019.535049,2540,3299110,1.69,23941,8487.21970068,16.62090557,"null",NA
"2016-06-23",68402.3206051,1349,3077750,1.57,10020,8910.40517052,11.89469799,"null",NA
"2016-06-24",171250.168449,1236,3184610,1.62,15277,7488.03178578,11.70353015,"null",NA
"2016-06-25",394173.088519,1094,3313830,1.67,14449,8410.81121307,8.92344443002,"null",NA
"2016-06-26",712462.32121,2311,3281970,1.65,10783,7629.09360906,14.62155941,"null",NA
"2016-06-27",317089.140379,1345,3030580,1.52,133737,8064.03423084,10.35644426,"null",NA
"2016-06-28",104062.525997,1179,3730770,1.86,38047,8128.68756651,8.72186022001,"null",NA
