"","date","txVolume.USD.","txCount","marketcap.USD.","price.USD.","exchangeVolume.USD.","generatedCoins","fees","activeAddresses"
"2015-08-10",3181.04295999,552,1165610,0.00013,1268,"null",19053.685146,20,NA
"2015-08-11",1593.00766645,512,1218210,0.000135,3006,"null",15843.702934,27,NA
"2015-08-12",3335.86492584,508,1213900,0.000135,5295,"null",16460.827687,26,NA
"2015-08-13",2163.45248049,527,1151620,0.000128,3420,"null",16104.013525,27,NA
"2015-08-14",1786.3111846,495,1110840,0.000123,1770,"null",15751.395931,34,NA
"2015-08-15",43296.0744366,474,1086420,0.000121,2058,"null",14922.852817,24,NA
"2015-08-16",753.160128271,339,1075770,0.00012,2245,"null",9661.367062,43,NA
"2015-08-17",2031.58456666,512,1102690,0.000123,1511,"null",15577.152707,30,NA
"2015-08-18",1124.98217404,464,1068820,0.000119,2207,"null",14298.072302,25,NA
"2015-08-19",7610.59206471,506,886954,9.9e-05,713,"null",16408.721774,24,NA
"2015-08-20",451.454674273,470,903222,1e-04,148,"null",14477.914076,12,NA
"2015-08-21",210.448886195,488,954297,0.000106,651,"null",14529.950116,9,NA
"2015-08-22",1028.32275043,506,911403,0.000101,481,"null",15460.300467,16,NA
"2015-08-23",581.648678788,490,911169,0.000101,111,"null",14910.851212,14,NA
"2015-08-24",1257.50746712,509,883014,9.8e-05,1331,"null",15848.934955,24,NA
"2015-08-25",1644.99473898,515,833526,9.3e-05,1988,"null",17076.92071,27,NA
"2015-08-26",860.857125628,524,776234,8.6e-05,1348,"null",16426.348539,31,NA
"2015-08-27",372.913463188,524,810572,9e-05,833,"null",15825.589322,34,NA
"2015-08-28",1624.18132226,514,882696,9.8e-05,1852,"null",15667.156876,33,NA
"2015-08-29",1380.60985357,498,839895,9.3e-05,436,"null",14631.496477,32,NA
"2015-08-30",6670.91132762,499,862945,9.6e-05,1193,"null",16581.403828,39,NA
"2015-08-31",562.298374017,308,936945,0.000104,588,"null",8927.008807,42,NA
"2015-09-01",399.243583038,197,848213,9.4e-05,527,"null",4830.649841,50,NA
"2015-09-02",764.8422,517,903015,1e-04,897,"null",15574,38,NA
"2015-09-03",523.698651154,533,792863,8.8e-05,333,"null",15292.137734,47,NA
"2015-09-04",195.920862,486,800916,8.9e-05,233,"null",13504.685511,28,NA
"2015-09-05",357.732061272,504,869038,9.7e-05,1099,"null",15032.582166,27,NA
"2015-09-06",1176.98668653,473,771348,8.6e-05,902,"null",14581.184652,31,NA
"2015-09-07",17.37552768,471,863410,9.6e-05,315,"null",13113,39,NA
"2015-09-08",871.672681534,526,863050,9.6e-05,419,"null",15598.83675,40,NA
"2015-09-09",1298.31858099,532,894429,9.9e-05,1343,"null",15567.989372,45,NA
"2015-09-10",1954.04158488,533,813119,9e-05,2545,"null",15885.840086,48,NA
"2015-09-11",374.266234668,474,819178,9.1e-05,590,"null",13556.798864,40,NA
"2015-09-12",231.918108744,355,848764,9.4e-05,233,"null",10014.600038,33,NA
"2015-09-13",1031.43745883,538,783983,8.7e-05,659,"null",16133.590091,49,NA
"2015-09-14",762.643878025,538,809995,9e-05,95,"null",15700.374274,51,NA
"2015-09-15",1996.04555076,531,809295,9e-05,2995,"null",15272.569617,48,NA
"2015-09-16",10236.3887329,581,887120,9.9e-05,10004,"null",18395.507412,68,NA
"2015-09-17",1616.91293601,413,954054,0.000106,5428,"null",12421.984218,55,NA
"2015-09-18",233.502762943,542,973827,0.000108,1354,"null",15286.003577,51,NA
"2015-09-19",413.456399935,551,902358,1e-04,1440,"null",15288.927766,53,NA
"2015-09-20",1057.93527085,550,916605,0.000102,1250,"null",15143.57573,48,NA
"2015-09-21",535.728489957,542,897869,1e-04,3745,"null",15670.195708,54,NA
"2015-09-22",1365.70280714,581,918909,0.000102,7599,"null",16428.083639,68,NA
"2015-09-23",1345.63089543,569,1166180,0.00013,1843,"null",16309.539201,71,NA
"2015-09-24",307.822361085,551,1081340,0.00012,987,"null",15173.36645,56,NA
"2015-09-25",2114.32417624,463,1046760,0.000116,1853,"null",13308.76421,73,NA
"2015-09-26",1351.33701437,434,1208870,0.000134,2186,"null",12446.390525,69,NA
"2015-09-27",1902.27117521,582,1180660,0.000131,1636,"null",16442.172832,70,NA
"2015-09-28",1021.6967323,558,1188700,0.000132,1641,"null",15376.773606,71,NA
"2015-09-29",13435.8048219,546,1248540,0.000139,9728,"null",19790.758868,78,NA
"2015-09-30",6164.61980494,578,1338340,0.000149,5864,"null",16886.009784,87,NA
"2015-10-01",11540.8461292,398,1358740,0.000151,11660,"null",15420.439979,93,NA
"2015-10-02",13299.8710495,404,1574540,0.000175,6645,"null",12439.457333,93,NA
"2015-10-03",2787.66095832,573,1338390,0.000149,5007,"null",16432.357053,69,NA
"2015-10-04",1434.79949545,580,1140040,0.000127,1783,"null",16120.798925,70,NA
"2015-10-05",1213.94007846,516,1098070,0.000122,1640,"null",14297.454817,79,NA
"2015-10-06",2285.53821926,566,1070640,0.000119,1030,"null",17700.658722,65,NA
"2015-10-07",1345.2351939,600,1111120,0.000123,1230,"null",15895.661063,80,NA
"2015-10-08",306854.908579,593,1223560,0.000136,3949,"null",16218.608989,91,NA
"2015-10-09",297.234623947,581,1063210,0.000118,1174,"null",15894.972327,72,NA
"2015-10-10",314.653133595,535,1052710,0.000117,352,"null",15629.255158,43,NA
"2015-10-11",140.207489126,527,1009060,0.000112,1191,"null",14723.886616,46,NA
"2015-10-12",426.452465953,518,977202,0.000109,331,"null",15583.807233,37,NA
"2015-10-13",757.112428497,552,1054990,0.000117,1360,"null",15716.342207,50,NA
"2015-10-14",1032.46800646,529,1068520,0.000119,1192,"null",15003.051581,39,NA
"2015-10-15",1558.91271676,547,1039470,0.000115,2831,"null",15711.123592,53,NA
"2015-10-16",372.345479335,541,1014130,0.000113,1009,"null",14992.547928,53,NA
"2015-10-17",1965.83446796,557,1051960,0.000117,3306,"null",16675.248501,58,NA
"2015-10-18",444.060983009,580,1112660,0.000124,319,"null",15989.367228,64,NA
"2015-10-19",851.835696892,556,1115230,0.000124,946,"null",16086.801749,68,NA
"2015-10-20",320.958828913,544,974502,0.000108,717,"null",15314.702407,55,NA
"2015-10-21",618.664036561,198,1052530,0.000117,95,"null",5337.701123,41,NA
"2015-10-22",1146.55305726,55,1055670,0.000117,280,"null",1360.761506,46,NA
"2015-10-23",341.440765677,53,1062290,0.000118,785,"null",1293.73929,42,NA
"2015-10-24",1268.62047653,47,1070000,0.000119,639,"null",1531.458534,38,NA
"2015-10-25",960.281575106,335,1105300,0.000123,1356,"null",10354.821531,37,NA
"2015-10-26",747.503420178,532,1071830,0.000119,550,"null",15871.266858,43,NA
"2015-10-27",659.473373556,376,1021850,0.000114,483,"null",10622.126794,61,NA
"2015-10-28",541.050210195,241,1054810,0.000117,833,"null",6471.381537,53,NA
"2015-10-29",1627.95561439,497,1080480,0.00012,1930,"null",15553.58199,38,NA
"2015-10-30",7699.74423779,532,1241460,0.000138,3174,"null",15770.38994,42,NA
"2015-10-31",266.017997496,517,1419010,0.000158,530,"null",15241.844642,38,NA
