"","date","txVolume.USD.","txCount","marketcap.USD.","price.USD.","exchangeVolume.USD.","generatedCoins","fees","activeAddresses"
"2014-10-04",6229585.95775,24552,30491700,0.000325,730468,42843750,29527.8926714,30991,NA
"2014-10-05",8280644.05504,38293,28104700,3e-04,1125540,4.3e+07,43203.5758862,43645,NA
"2014-10-06",9224180.48303,27985,25524000,0.000272,1317300,42937500,47325.6935368,50487,NA
"2014-10-07",8216006.88806,35089,28055200,0.000299,1042430,42625000,30919.7540654,38861,NA
"2014-10-08",10647767.0021,26073,27878800,0.000297,553294,43218750,37649.8983516,40981,NA
"2014-10-09",13004117.0769,26378,27516700,0.000293,681174,43312500,32632.5256612,35706,NA
"2014-10-10",13461377.6369,28232,27547200,0.000293,513973,43218750,30729.6466439,35269,NA
"2014-10-11",10974087.7326,26344,25487000,0.000271,434884,42812500,30277.2604473,33832,NA
"2014-10-12",8365276.16629,37446,26190200,0.000278,358839,42125000,40159.3826409,42457,NA
"2014-10-13",13454300.1154,27871,27371700,0.000291,412929,42593750,31133.8219246,35593,NA
"2014-10-14",18286540.2021,25528,26922500,0.000286,543227,42468750,28770.598801,33884,NA
"2014-10-15",19045661.3877,25109,26888900,0.000285,815956,42593750,31300.94706,38344,NA
"2014-10-16",33650389.9062,34685,25372500,0.000269,365533,43093750,33669.1031222,38605,NA
"2014-10-17",35997410.2101,44660,24359800,0.000258,330041,42718750,399700.696401,46758,NA
"2014-10-18",26363549.1721,27580,23643000,0.000251,332855,43156250,35523.3851501,41165,NA
"2014-10-19",21787570.0132,22487,24326500,0.000258,295933,43218750,25531.878257,43630,NA
"2014-10-20",22384001.3162,26033,22944200,0.000243,581790,42875000,18984037.0732,39842,NA
"2014-10-21",29852717.6779,29331,21878700,0.000232,279274,41625000,39070.1847364,41229,NA
"2014-10-22",27226024.5678,31311,21777600,0.00023,1028090,42437500,38226.3837329,44512,NA
"2014-10-23",22422036.0253,27357,24282600,0.000257,695627,42281250,32802.8104208,39770,NA
"2014-10-24",17413268.332,24239,23314000,0.000246,408092,42968750,28197.7087735,35408,NA
"2014-10-25",19125057.6365,24896,23745700,0.000251,222909,42781250,32418.8610695,37144,NA
"2014-10-26",23661795.4079,30292,23351100,0.000247,348436,43031250,86718.83622,102874,NA
"2014-10-27",26135480.9393,25238,23565800,0.000249,262260,42375000,58994.4154035,59518,NA
"2014-10-28",28903981.2555,24163,23687400,0.00025,354633,42687500,28137.6091955,35710,NA
"2014-10-29",23045500.3091,23271,24169100,0.000255,286187,42656250,27133.4071985,38142,NA
"2014-10-30",11909202.5972,22706,22953600,0.000242,293536,43062500,31426.5744231,34354,NA
"2014-10-31",12981863.0062,21899,22610600,0.000238,186097,43125000,24735.5941692,33966,NA
"2014-11-01",11475914.5418,19826,22401500,0.000236,18844600,42687500,21586.4748573,30561,NA
"2014-11-02",15705776.1825,19372,21675900,0.000228,196336,43062500,23101.3642541,42205,NA
"2014-11-03",11451884.7903,25191,20966700,0.000221,281158,43062500,30268.9122616,38314,NA
"2014-11-04",18497762.9122,26982,20534100,0.000216,288067,42562500,33965.2198223,43284,NA
"2014-11-05",21904941.6671,26711,20101200,0.000211,421845,43031250,42697.1654569,43107,NA
"2014-11-06",26258107.5103,24701,20631800,0.000217,458974,42906250,31253.8099776,39900,NA
"2014-11-07",26085738.0941,25817,21582700,0.000227,247006,43031250,31645.1576198,40575,NA
"2014-11-08",36754823.3747,24138,20968700,0.00022,254706,42781250,31663.6167386,41105,NA
"2014-11-09",36702249.192,25153,20730300,0.000218,236149,42218750,32895.8387321,51798,NA
"2014-11-10",38152738.5392,28424,20911000,0.000219,367787,42718750,44021.6849986,50880,NA
"2014-11-11",31006106.1356,26136,21231200,0.000223,276784,43062500,33258.9909476,45050,NA
"2014-11-12",37992071.1134,29771,21356900,0.000224,573687,42937500,37841.3814509,49446,NA
"2014-11-13",58520387.2897,27782,23330300,0.000244,971771,42875000,35626.2813197,46823,NA
"2014-11-14",47561797.2667,28191,23833500,0.00025,416534,43218750,36575.455997,48189,NA
"2014-11-15",20063602.1895,24856,22889800,0.00024,300008,42968750,33405.9295611,55392,NA
"2014-11-16",13559522.9737,27139,21448100,0.000224,244672,43343750,41417.0157893,56694,NA
"2014-11-17",11417786.2176,26207,21501700,0.000225,261137,42812500,36400.2892997,47558,NA
"2014-11-18",10482257.0395,18932,21432700,0.000224,309789,42625000,26256.6661418,38189,NA
"2014-11-19",8988250.73576,17619,20510700,0.000214,257772,42812500,25523.3566528,35418,NA
"2014-11-20",8889008.63884,18970,20726700,0.000216,342457,42781250,28102.180919,37876,NA
"2014-11-21",7050376.35214,18255,20080800,0.00021,222428,42500000,27127.0642943,37064,NA
"2014-11-22",7933759.32584,19770,20094300,0.00021,297791,42531250,44517.797598,38119,NA
"2014-11-23",8895244.27981,20745,20529200,0.000214,980005,4.3e+07,37872.4080931,63679,NA
"2014-11-24",10871782.7431,20042,24056100,0.000251,934654,43062500,31095.1698369,42269,NA
"2014-11-25",13977415.915,19547,23774100,0.000248,544508,42812500,27058.592497,38338,NA
"2014-11-26",18604346.5388,18776,23362400,0.000243,399806,43125000,27452.194545,38056,NA
"2014-11-27",11738896.5661,20540,22286500,0.000232,1036270,42625000,32609.2347893,42527,NA
"2014-11-28",11151774.2649,19733,23421100,0.000244,403907,42750000,28524.6383248,39460,NA
"2014-11-29",13089734.5223,20627,23537800,0.000245,400745,4.3e+07,36450.6487839,57260,NA
"2014-11-30",11473146.4505,20479,23194800,0.000241,239006,42281250,28074.3907266,52665,NA
"2014-12-01",15423775.6717,19397,23220300,0.000241,301617,42687500,29329.5303549,45933,NA
"2014-12-02",15773972.8082,20347,23249100,0.000242,331956,41906250,26744.1131725,41151,NA
"2014-12-03",14154053.5066,24220,23153400,0.00024,395602,41937500,34444.3201939,47784,NA
"2014-12-04",14025178.3449,20646,22826000,0.000237,302326,43218750,28385.8340016,41898,NA
"2014-12-05",12070207.6015,18896,22169900,0.00023,260134,41906250,26121.1688241,38990,NA
"2014-12-06",12856613.0201,19813,22504800,0.000233,423224,43031250,28363.6233158,57606,NA
"2014-12-07",14035498.7088,24291,22180300,0.00023,344493,42968750,32311.4338192,56048,NA
"2014-12-08",13820923.9383,21386,22069600,0.000229,321158,43031250,35113.4743884,45561,NA
"2014-12-09",11443316.5639,19360,21373500,0.000221,468821,42437500,26306.9190451,42161,NA
"2014-12-10",12181293.5258,21407,20073600,0.000208,415692,42906250,28271.54386,43049,NA
"2014-12-11",12488470.0096,21253,20076000,0.000208,410013,42875000,42974.4781807,46890,NA
"2014-12-12",17622985.9661,21331,20035400,0.000207,401861,42781250,29337.3308751,45526,NA
"2014-12-13",13687223.0229,22231,19870000,0.000205,290569,42562500,33305.7947127,64114,NA
"2014-12-14",13146068.652,23010,19580000,0.000202,452219,35078125,37119.2481068,63646,NA
"2014-12-15",11776596.9567,29515,18836200,0.000195,485346,21343750,48042.3935407,58581,NA
"2014-12-16",9807453.67921,16298,18266100,0.000189,602312,21375000,26024.2801679,45554,NA
"2014-12-17",10341674.3707,18456,16784700,0.000173,828897,21218750,26612.8440375,47249,NA
"2014-12-18",16820259.0824,18338,17362400,0.000179,562434,21250000,27650.5206095,45821,NA
"2014-12-19",14068833.3184,20479,17048200,0.000176,1050380,21656250,30699.165629,49777,NA
"2014-12-20",17501388.5597,19175,18814600,0.000194,700302,21281250,31358.4019695,60710,NA
"2014-12-21",12802721.6528,16939,19945100,0.000206,443180,21484375,25241.0554932,57232,NA
"2014-12-22",9418043.93456,15294,18755200,0.000193,441201,21421875,21034.7480534,38351,NA
"2014-12-23",13834350.5149,15531,18953400,0.000195,419505,21078125,21433.8546166,38520,NA
"2014-12-24",12871374.4573,14913,18984900,0.000196,305209,21390625,22206.4777424,38013,NA
"2014-12-25",11627931.7553,14052,18407100,0.00019,383141,21234375,20002.3879991,36149,NA
"2014-12-26",10228681.8748,13945,18107900,0.000187,303287,21531250,19321.0118497,35340,NA
"2014-12-27",11714698.9723,18790,18442000,0.00019,300075,21343750,25404.4926363,56704,NA
"2014-12-28",14585978.5121,16946,17775200,0.000183,309230,21171875,24204.8881901,51951,NA
"2014-12-29",14264400.9452,19458,17797300,0.000183,403468,21281250,27833.9445297,45484,NA
"2014-12-30",15396620.4562,20026,17542900,0.000181,353753,21453125,26713.1777621,43924,NA
"2014-12-31",9433296.90329,15491,17363000,0.000179,314633,21500000,21924.6508498,35211,NA
"2015-01-01",17270258.1821,15381,18119200,0.000186,306913,20953125,21887.2917496,42022,NA
"2015-01-02",14368833.9777,16848,17768800,0.000183,356017,21406250,23195.0848185,39369,NA
"2015-01-03",13611708.8748,17149,17904500,0.000184,285574,21406250,25654.8695396,53381,NA
"2015-01-04",9835759.38965,16826,16319300,0.000168,379150,21515625,23902.6173901,48296,NA
"2015-01-05",15772938.3784,19529,15421900,0.000159,574552,21343750,27062.0624339,47294,NA
"2015-01-06",10775024.5864,16179,15699600,0.000161,319517,21187500,22040.6956895,39402,NA
"2015-01-07",12878550.3795,17500,16269700,0.000167,383032,21531250,24892.2040298,42995,NA
"2015-01-08",15346364.3071,21334,16858000,0.000173,354778,21250000,28657.2961316,44618,NA
"2015-01-09",18685329.1082,21223,16270200,0.000167,395032,21484375,29636.3527021,47053,NA
"2015-01-10",13897587.2893,18466,16613900,0.000171,351577,21421875,28548.6364233,45705,NA
"2015-01-11",9006912.6929,16590,15811800,0.000162,168072,21171875,26569.9505266,68150,NA
"2015-01-12",10013360.7692,17452,15627800,0.00016,364158,21562500,24726.1277237,46213,NA
"2015-01-13",5059756.87894,16481,15198200,0.000156,541356,21640625,25582.5282444,45070,NA
"2015-01-14",4160747.08273,16998,13202400,0.000135,578144,21421875,26147.7882458,44446,NA
"2015-01-15",8467198.4242,19273,11237700,0.000115,763181,21593750,39980.8972053,57585,NA
"2015-01-16",15143661.3219,26507,13680800,0.00014,512342,21609375,37610.2487218,71368,NA
"2015-01-17",6838473.61606,36465,13802000,0.000142,251985,21468750,45553.5004568,94734,NA
"2015-01-18",9286772.00154,27321,13191900,0.000135,302411,21421875,36537.2145634,74348,NA
"2015-01-19",9002639.04004,39877,13646000,0.00014,336240,21421875,51829.2174593,93239,NA
"2015-01-20",9620570.28872,25572,13611800,0.000139,344858,21421875,36395.69879,64203,NA
"2015-01-21",18533146.1264,38448,13735200,0.000141,542117,21218750,49069.7924341,87647,NA
"2015-01-22",18159678.6383,35105,14946800,0.000153,386500,21484375,53570.3903124,71165,NA
"2015-01-23",11820394.7985,23413,15153000,0.000155,285910,21453125,40592.6858681,52454,NA
"2015-01-24",9892777.01188,26185,15260400,0.000156,312520,21703125,44698.6771782,56313,NA
"2015-01-25",14108665.3267,43677,16247300,0.000166,335878,21562500,68328.0480111,103761,NA
"2015-01-26",21312276.3035,29722,16306300,0.000167,667846,21625000,53237.968079,79644,NA
"2015-01-27",14115186.6654,26608,15957800,0.000163,378360,21296875,34524.3388246,59533,NA
"2015-01-28",18722668.0985,30739,15464600,0.000158,229336,21203125,59348.9152249,66535,NA
"2015-01-29",20443543.9829,28569,14253400,0.000146,253694,21234375,56033.3030872,60734,NA
"2015-01-30",16414932.4648,28589,14328800,0.000146,218528,21296875,55033.8122549,53517,NA
"2015-01-31",20516519.0265,33167,13949400,0.000143,237750,21390625,69556.699357,76204,NA
"2015-02-01",14371827.2537,22990,13541300,0.000138,199772,21296875,29791.6193319,60214,NA
"2015-02-02",6985249.42094,21157,14068400,0.000144,186184,21609375,27475.0442685,48660,NA
"2015-02-03",8219291.26066,21513,14728300,0.00015,287036,21390625,29624.9081163,51165,NA
"2015-02-04",8544568.68897,23623,14489800,0.000148,197966,21031250,34630.9837166,52990,NA
"2015-02-05",7441555.06236,24876,14411200,0.000147,153575,21187500,37678.5946862,59352,NA
"2015-02-06",1338569.29924,19854,13811000,0.000141,95764,21531250,25380.3258806,39642,NA
"2015-02-07",1368065.19313,20189,14105400,0.000144,99081,21359375,25612.8203213,39358,NA
"2015-02-08",1745632.87717,21565,14226200,0.000145,93700,21453125,34202.6397876,78998,NA
"2015-02-09",983366.252878,21740,13830000,0.000141,65261,21406250,34086.9554872,46809,NA
"2015-02-10",405090.193308,22672,13767900,0.00014,63312,21281250,28273.7699949,38162,NA
"2015-02-11",1413956.63783,19903,13743300,0.00014,67361,21500000,24913.0705125,37232,NA
"2015-02-12",1274787.08275,21365,13522700,0.000138,51889,21343750,26802.7959078,37275,NA
"2015-02-13",1949827.68328,24173,13910000,0.000142,132778,21390625,29489.0068725,42636,NA
"2015-02-14",2066887.05572,24865,13998100,0.000143,144726,21562500,31167.3003084,46243,NA
"2015-02-15",3854975.64935,25772,14779300,0.000151,131126,21484375,36195.8387143,76007,NA
"2015-02-16",3307639.03212,23368,13878400,0.000141,62611,21218750,30075.7933617,41905,NA
"2015-02-17",2898616.8887,23545,14118300,0.000144,46406,21359375,30013.4095144,40979,NA
"2015-02-18",3630322.01544,23771,14302500,0.000146,41101,21562500,29705.9174137,40558,NA
"2015-02-19",3203258.02819,23921,14045700,0.000143,36737,21562500,31822.9811413,40311,NA
"2015-02-20",5160667.18179,24601,14300600,0.000146,43346,21375000,31627.3789688,41164,NA
"2015-02-21",5885147.48819,25283,14145900,0.000144,38389,21281250,31955.4900444,59945,NA
"2015-02-22",7737985.80232,27863,14239100,0.000145,41789,21656250,37090.1563226,61717,NA
"2015-02-23",8313365.16346,41127,13873600,0.000141,42882,21187500,49328.7221361,66722,NA
"2015-02-24",7262839.50031,54484,13967600,0.000142,46267,21546875,63560.6361548,80131,NA
"2015-02-25",6150022.01578,49480,13786100,0.00014,81036,18681250.002,61372.5777823,73865,NA
"2015-02-26",5358048.76997,50705,14021700,0.000142,62047,13020000.0072,58302.9779232,71828,NA
"2015-02-27",5521063.30243,49960,14087800,0.000143,125456,12980000.0068,58315.1598577,77883,NA
"2015-02-28",5734172.40612,45844,14400800,0.000146,65452,13010000.008,57356.0587003,89037,NA
"2015-03-01",6566960.32407,44805,14266600,0.000145,91862,13060000.0065,54947.3747473,85797,NA
"2015-03-02",7315655.02688,52398,14342800,0.000146,82805,13080000.0073,60970.6597584,79071,NA
"2015-03-03",6518258.41863,48113,14707100,0.000149,119287,12960000.0069,58909.7953558,75561,NA
"2015-03-04",5581768.93943,46995,13958200,0.000142,109615,13100000.0067,54628.1696791,64277,NA
"2015-03-05",6080290.36226,55395,14115500,0.000143,91110,12880000.0078,64409.3030041,75809,NA
"2015-03-06",5261076.09627,55012,13925100,0.000141,56866,12930000.0066,64089.2967125,78491,NA
"2015-03-07",5182847.95109,43745,13979100,0.000142,58829,13130000.0068,53219.8494487,84584,NA
"2015-03-08",4734786.90587,51325,13971900,0.000142,66363,13020000.0062,61262.5387022,93446,NA
"2015-03-09",2303901.10238,55118,13757100,0.00014,61623,13060000.0069,66142.8529013,82561,NA
"2015-03-10",6594812.60081,37484,14159500,0.000144,108727,12790000.0089,48196.2768894,64006,NA
"2015-03-11",5594775.30919,38204,13747400,0.000139,77208,12950000.008,55500.6648102,64787,NA
"2015-03-12",3453920.0819,43977,14191600,0.000144,68716,12800000.0095,52137.3621692,63893,NA
"2015-03-13",3906544.31043,50710,14033100,0.000142,91319,12790000.0079,61107.6634476,77217,NA
"2015-03-14",3253502.27964,42212,13898700,0.000141,96006,12880000.0078,52681.1340889,76714,NA
"2015-03-15",6235753.66842,34862,14055000,0.000143,68975,12750000.009,46025.859643,69605,NA
"2015-03-16",8270798.81224,34698,14110700,0.000143,64949,12930000.0092,43219.5695148,56696,NA
"2015-03-17",6651367.11666,31275,14232700,0.000144,68749,12580000.0106,38168.4235226,53023,NA
"2015-03-18",3641891.34247,29423,14231700,0.000144,122162,12270000.0116,35721.2239569,51171,NA
"2015-03-19",2332463.38644,25766,13124400,0.000133,111357,12540000.0115,32764.9244578,48244,NA
"2015-03-20",1996837.19204,23613,13203100,0.000134,44816,12850000.0096,30107.7281823,42125,NA
"2015-03-21",3371784.3511,21577,13143600,0.000133,83127,12890000.0071,28733.5096492,54263,NA
"2015-03-22",3024631.5887,25880,13037500,0.000132,50874,12690000.0099,35485.721644,65805,NA
"2015-03-23",4206199.29751,26370,13182700,0.000134,147271,12800000.0078,33627.2305913,46171,NA
"2015-03-24",3323873.01343,25051,13507900,0.000137,91395,12770000.0087,32713.9645203,40674,NA
"2015-03-25",2427230.90726,34770,12796400,0.00013,79751,12990000.0075,41007.5347273,49036,NA
"2015-03-26",1867938.72354,31233,12888100,0.00013,53301,12570000.0111,38084.5218803,48842,NA
"2015-03-27",1837817.30606,41462,13024300,0.000132,34427,13200000.0065,49213.1369066,58224,NA
"2015-03-28",2308401.09678,48555,12687300,0.000128,42770,13010000.0083,59777.8174323,87592,NA
"2015-03-29",3082586.63678,48337,12919800,0.000131,59516,12980000.0069,59764.16924,90823,NA
"2015-03-30",3228332.26546,54586,12536800,0.000127,39566,12820000.0096,65961.1228914,75418,NA
"2015-03-31",2654212.89944,61369,12685600,0.000128,51069,12780000.0096,69829.5527615,76662,NA
"2015-04-01",5970839.78217,69627,12409700,0.000126,74921,12670000.0096,80555.8370242,87658,NA
"2015-04-02",3412694.10369,60413,12650800,0.000128,32333,13090000.0073,71930.5390126,77615,NA
"2015-04-03",3135710.30701,71308,12770800,0.000129,39752,13020000.0083,80495.9727025,88741,NA
"2015-04-04",2447057.65886,53548,12787100,0.000129,27405,12710000.0093,64216.7296982,87205,NA
"2015-04-05",2485039.85938,52373,12668700,0.000128,66699,12870000.0077,64779.1459978,94042,NA
"2015-04-06",1249661.11051,45459,12539600,0.000127,39167,12480000.01,54016.8375612,64052,NA
"2015-04-07",1460997.34069,50589,12237300,0.000124,37381,12680000.0084,77907.6107034,66530,NA
"2015-04-08",3002288.58555,44452,12048600,0.000122,43839,12910000.0082,72557.8528442,63133,NA
"2015-04-09",2211916.07086,44933,11597700,0.000117,42133,12620000.0084,75245.7266591,60181,NA
"2015-04-10",2546100.33796,55150,11569700,0.000117,52305,12780000.0078,85928.3347862,74070,NA
"2015-04-11",2110116.88538,43312,11183800,0.000113,33858,12770000.0088,68272.9746569,76066,NA
"2015-04-12",1654412.24299,39942,11297200,0.000114,23632,12760000.009,49639.0302694,73015,NA
"2015-04-13",1822773.82723,40354,11294300,0.000114,49018,12730000.0097,49828.7754802,66538,NA
"2015-04-14",1865942.61294,33239,10480200,0.000106,60205,12830000.0088,39858.1956725,48077,NA
"2015-04-15",1412722.94757,28882,10144800,0.000102,49885,13090000.0078,35839.8673667,44846,NA
"2015-04-16",1547097.2956,28171,10420100,0.000105,51137,12770000.0087,34145.619184,42836,NA
"2015-04-17",1310924.25834,23384,10610300,0.000107,53563,12990000.0076,29055.2788054,37475,NA
"2015-04-18",1986510.05526,21265,10624700,0.000107,22508,12700000.0092,28900.823511,52497,NA
"2015-04-19",1732855.35429,13477,10585300,0.000107,30371,12810000.0073,21553.0425568,50668,NA
"2015-04-20",1466580.33371,22185,10517600,0.000106,34841,12820000.008,125667.092641,39260,NA
"2015-04-21",753065.418369,18507,10515600,0.000106,49792,12790000.0089,25834.9105036,32213,NA
"2015-04-22",374590.934151,18701,10965500,0.000111,64337,12850000.0085,25940.0835128,35624,NA
"2015-04-23",599819.099721,17057,10898700,0.00011,52136,12810000.0094,23531.0678388,31679,NA
"2015-04-24",596796.465756,17806,10935400,0.00011,80204,12840000.0093,23358.4331596,33779,NA
"2015-04-25",1098916.26323,19275,10449200,0.000105,35264,12710000.0098,26221.0181844,48912,NA
"2015-04-26",1622514.65588,20813,10206300,0.000103,67739,12790000.0087,28697.0969145,54463,NA
"2015-04-27",1365540.2244,17623,9913100,1e-04,71850,12810000.0077,23818.5089412,36077,NA
"2015-04-28",991828.755041,13767,10337600,0.000104,39115,12950000.0083,19382.8511231,28835,NA
"2015-04-29",1151571.08863,12180,9838020,9.9e-05,40541,12730000.0091,17907.7655019,25001,NA
"2015-04-30",1265453.51834,11555,9800890,9.9e-05,121523,12760000.0094,17601.3355573,31795,NA
"2015-05-01",1953181.6341,17939,10269900,0.000103,110577,12910000.0095,21751.5009097,33143,NA
"2015-05-02",1298815.11419,14998,9697810,9.8e-05,69472,12560000.0104,20378.0647846,46966,NA
"2015-05-03",2015787.35987,15229,9622940,9.7e-05,107580,12650000.0108,23326.648824,48236,NA
"2015-05-04",2046555.54901,16325,8912590,9e-05,60746,12710000.0097,24184.7819432,42455,NA
"2015-05-05",1711154.54386,14431,8835490,8.9e-05,63172,12630000.011,19489.8287316,34451,NA
"2015-05-06",1260879.53762,15283,8850310,8.9e-05,42631,12700000.0111,20296.5194457,32979,NA
"2015-05-07",1196670.89359,17863,8654870,8.7e-05,34179,12790000.0104,23121.328881,37717,NA
"2015-05-08",1177290.77259,12748,8838170,8.9e-05,37627,12820000.0096,17255.3449068,30835,NA
"2015-05-09",1323380.11931,15940,9127900,9.2e-05,38434,12690000.0098,20536.2401247,47119,NA
"2015-05-10",1408816.40388,19075,9057010,9.1e-05,59389,13100000.0082,24872.2528941,49551,NA
"2015-05-11",1909202.78405,20071,8952780,9e-05,52099,12830000.0091,26823.0694111,43079,NA
"2015-05-12",1664953.90806,27970,9210120,9.3e-05,426389,12780000.0093,47437.0373715,47795,NA
"2015-05-13",1954056.34833,18330,11092600,0.000112,166226,12960000.0088,23193.3925531,35506,NA
"2015-05-14",1363683.88891,19358,10767000,0.000108,198466,12610000.0103,24033.6774362,39324,NA
"2015-05-15",1162089.87647,14608,11358200,0.000114,152626,12700000.0103,19574.4719723,32016,NA
"2015-05-16",1784618.91669,16662,11967200,0.00012,86112,12800000.0093,22639.2534996,48538,NA
"2015-05-17",1580942.67835,18336,11613200,0.000117,62533,12960000.008,24032.8939574,51275,NA
"2015-05-18",942857.27265,17165,11439700,0.000115,61269,12980000.0076,22425.8285019,35569,NA
"2015-05-19",1110490.31896,18885,11537500,0.000116,189787,12830000.0093,23587.2523526,37035,NA
"2015-05-20",1356896.60551,19482,11906000,0.00012,281954,12970000.0079,26598.4843779,42731,NA
"2015-05-21",1691259.25224,11747,13285000,0.000134,146125,12720000.0105,17554.6052498,30085,NA
"2015-05-22",1997013.31385,11603,13278100,0.000133,268833,12850000.009,16118.7310802,28414,NA
"2015-05-23",2212406.98466,12240,13725700,0.000138,382628,12950000.0079,19267.8370332,86398,NA
"2015-05-24",6608283.23639,12848,13568900,0.000136,239172,12850000.0099,21266.4767329,96177,NA
"2015-05-25",2436525.27611,13079,14257000,0.000143,211573,12760000.0104,18379.9481196,32114,NA
"2015-05-26",2550339.89189,10871,14089800,0.000142,436420,12660000.0113,17598.9475484,31807,NA
"2015-05-27",3565158.1378,11985,15928700,0.00016,949606,12640000.0115,19736.4999506,34745,NA
"2015-05-28",4397706.60019,13579,18321700,0.000184,918951,12550000.013,23641.6695551,35901,NA
"2015-05-29",4499377.8038,13444,19112300,0.000192,745818,12520000.0107,22954.0567557,35333,NA
"2015-05-30",2916167.27606,12682,17682700,0.000178,506717,12400000.0134,19360.7277494,37192,NA
"2015-05-31",1874331.72357,12785,16159100,0.000162,332522,12640000.0108,18675.0073153,47529,NA
"2015-06-01",2180302.1585,11214,15317600,0.000154,349100,12690000.0089,14911.6831336,29325,NA
"2015-06-02",2091244.84671,12464,14222300,0.000143,809592,12710000.0103,18381.0593253,30978,NA
"2015-06-03",2320229.11194,10669,16050800,0.000161,408123,12660000.013,15417.9039723,28585,NA
"2015-06-04",1709736.63738,12763,15020900,0.000151,128299,12750000.0108,18411.0942989,30925,NA
"2015-06-05",2451969.73057,23354,15074200,0.000151,154819,12930000.0097,29705.7913806,33096,NA
"2015-06-06",1404956.47262,25897,15267100,0.000153,147434,12880000.0101,32267.3684153,41552,NA
"2015-06-07",1718466.89637,28020,15712800,0.000158,104469,13000000.0077,34592.1368256,46390,NA
"2015-06-08",1480181.83901,18491,15183200,0.000152,138182,13010000.008,23879.7579795,30684,NA
"2015-06-09",1520744.2256,10758,16211200,0.000163,206486,12940000.0084,15550.0636437,25377,NA
"2015-06-10",1972346.3664,9691,16172700,0.000162,174044,12840000.0086,14451.832153,23596,NA
"2015-06-11",1018451.83157,9865,15679300,0.000157,121304,12720000.0103,13910.0826563,24470,NA
"2015-06-12",1737733.94172,8637,15985100,0.00016,111553,12840000.0102,12475.8140653,25067,NA
"2015-06-13",1676167.4821,9252,16057000,0.000161,198491,12850000.0095,14581.8574624,32768,NA
"2015-06-14",3364972.06595,10498,16455100,0.000165,300746,12870000.0099,16256.7571771,38234,NA
"2015-06-15",3205075.50134,10340,16623500,0.000167,145367,12830000.0083,14660.5514408,25926,NA
"2015-06-16",3566755.41219,11775,16952800,0.00017,782771,12850000.0097,17280.5454497,25654,NA
"2015-06-17",4744003.06183,12428,19687300,0.000197,1467650,12690000.0104,18289.7634537,31245,NA
"2015-06-18",3085588.71279,12530,19699100,0.000197,755776,12650000.0122,18976.5882748,26400,NA
"2015-06-19",3549909.84774,12849,21277500,0.000213,907950,12590000.0112,18461.1554318,26174,NA
"2015-06-20",1602347.99872,9605,20672600,0.000207,647287,12580000.0113,16905.1726483,32140,NA
"2015-06-21",1538854.18125,10457,21043400,0.000211,345750,12460000.0099,16387.0721057,37620,NA
"2015-06-22",1585835.72067,10015,20759100,0.000208,215505,12710000.0107,13362.1952501,26862,NA
"2015-06-23",4255736.60114,10735,21855400,0.000219,268407,12670000.0105,20719.4095985,31308,NA
"2015-06-24",4007986.52598,12254,18703400,0.000187,380388,12730000.0112,24607.2421196,30984,NA
"2015-06-25",2393676.65426,11609,17890800,0.000179,314154,12470000.0134,19737.2655056,30358,NA
"2015-06-26",3258990.70088,11056,18435000,0.000185,194843,12690000.0097,18365.4404025,33381,NA
"2015-06-27",2797882.26602,11669,20085800,0.000201,331089,12880000.0097,20735.1687729,37223,NA
"2015-06-28",2611090.74386,11430,20823800,0.000208,254646,12690000.0105,20570.989783,44033,NA
"2015-06-29",5061103.91382,11297,20322500,0.000203,374356,12470000.0124,20643.645323,32682,NA
"2015-06-30",3372847.86885,11703,21472900,0.000215,470230,12440000.0108,20421.9226998,32214,NA
"2015-07-01",3497639.03346,9711,19871100,0.000199,385337,12330000.0127,13810.1521463,26826,NA
"2015-07-02",3354938.51685,10133,19318200,0.000193,202676,12550000.0117,16474.2466478,28550,NA
"2015-07-03",2475113.38766,9839,19073000,0.000191,108404,12560000.0112,16691.2368571,27890,NA
"2015-07-04",2509215.93483,9942,19084200,0.000191,144120,12740000.0088,15046.3341665,30624,NA
"2015-07-05",3981440.19279,11570,19147100,0.000191,241753,12840000.0099,19263.8275153,43485,NA
"2015-07-06",2585366.22473,11171,19377600,0.000194,428108,12720000.0111,20198.9954379,30175,NA
"2015-07-07",2642576.28016,10314,19192900,0.000192,242777,12470000.0124,14953.4534739,24122,NA
"2015-07-08",2501400.04852,10224,18897600,0.000189,346051,12790000.0106,15530.5319461,25648,NA
"2015-07-09",3292521.01255,10564,18874500,0.000189,667083,12850000.0083,18532.3002131,28016,NA
"2015-07-10",6049536.78082,11240,19574700,0.000196,1504540,13200000.0067,18302.0392715,28432,NA
"2015-07-11",3454364.81924,12285,20356800,0.000203,413951,13130000.0068,18499.0276362,39592,NA
"2015-07-12",4058336.2418,12043,20151300,0.000201,374607,13120000.0065,24513.0295762,42057,NA
"2015-07-13",4366406.03017,11573,21000800,0.00021,403970,13150000.0067,17352.2693307,29659,NA
"2015-07-14",4172217.99468,11611,20020800,2e-04,200217,13140000.0064,15835.6015242,26606,NA
"2015-07-15",2470577.25016,11623,19394200,0.000194,203396,13190000.0056,18422.6164251,23189,NA
"2015-07-16",3963068.5284,12175,18597000,0.000186,394271,13100000.0067,19491.6105612,27756,NA
"2015-07-17",3263501.86306,11817,17078800,0.00017,156356,12960000.0069,21600.1418945,24386,NA
