"","date","txVolume.USD.","txCount","marketcap.USD.","price.USD.","exchangeVolume.USD.","generatedCoins","fees","activeAddresses"
"2015-01-09","null",496,2407840,0.428426,15357,17343.5699654,39.8241732302,"null",NA
"2015-01-10","null",604,2400600,0.425966,23213,17908.139046,51.0738966054,"null",NA
"2015-01-11","null",647,2369310,0.418943,12932,17157.9099238,47.1307315608,"null",NA
"2015-01-12","null",486,2149210,0.378873,12038,17357.3445016,36.5430155492,"null",NA
"2015-01-13","null",752,2069830,0.363763,15632,17404.9056444,61.0258506949,"null",NA
"2015-01-14","null",681,1714500,0.300409,20845,17304.3473171,54.9290557837,"null",NA
"2015-01-15","null",641,1260140,0.220121,14019,17758.7876556,48.1732718622,"null",NA
"2015-01-16","null",602,1496130,0.260538,14483,17262.4193445,43.2577590229,"null",NA
"2015-01-17","null",574,1624370,0.282024,12834,16848.300783,47.9621828973,"null",NA
"2015-01-18","null",425,1436750,0.24873,11861,17373.2373505,31.2232323079,"null",NA
"2015-01-19","null",893,1481490,0.255703,17060,17431.2211443,67.3858255459,"null",NA
"2015-01-20","null",631,1474700,0.253765,8074,16950.6520946,44.5890299706,"null",NA
"2015-01-21","null",689,1402630,0.240656,10021,17367.3946819,53.2060194741,"null",NA
"2015-01-22","null",731,1528690,0.261508,15643,16859.6443657,61.5614045876,"null",NA
"2015-01-23","null",473,1606240,0.273993,12269,17231.8182474,31.5901103328,"null",NA
"2015-01-24","null",323,1646270,0.279997,16130,17326.4605577,26.1259568807,"null",NA
"2015-01-25","null",359,1752130,0.297115,24533,17291.6545467,32.5646043629,"null",NA
"2015-01-26","null",979,1867840,0.315818,29144,16919.9730705,86.0704041292,"null",NA
"2015-01-27","null",546,1877370,0.31654,17844,16655.6593262,47.6262682468,"null",NA
"2015-01-28","null",630,1897440,0.319018,16093,17649.9588593,48.714138278,"null",NA
"2015-01-29","null",683,1731140,0.290276,27625,16698.0824612,46.7828502885,"null",NA
"2015-01-30","null",531,1831440,0.306139,21911,17432.6544779,38.7878775568,"null",NA
"2015-01-31","null",619,1764140,0.294042,10211,16461.036605,41.1238442275,"null",NA
