"","date","txVolume.USD.","txCount","marketcap.USD.","price.USD.","exchangeVolume.USD.","generatedCoins","fees","activeAddresses"
"2015-11-24",372556.845282,7107,70931100,0.946442,524195,26848.125,12.9664910272,1820,NA
"2015-11-25",168352.5214,7074,67010200,0.893827,622991,26471.875,12.4596309917,1710,NA
"2015-11-26",837964.089986,7262,64740900,0.863273,947473,26538.4375,9.30701047999,1804,NA
"2015-11-27",598994.444088,6628,66174600,0.8821,403813,27886.875,9.39919261942,1660,NA
"2015-11-28",104774.60478,6801,65147000,0.868102,462464,27201.09375,14.5671305715,1651,NA
"2015-11-29",173995.405199,6830,68625100,0.914144,448358,27350.9375,9.09079211711,1666,NA
"2015-11-30",207334.547472,8966,66080400,0.879951,784439,27360,20.8157515377,1782,NA
"2015-12-01",195994.783055,6753,65980000,0.878316,652857,27542.8125,13.0743889446,1763,NA
"2015-12-02",257351.021634,6471,65615700,0.873171,506307,26007.03125,11.4381225322,1673,NA
"2015-12-03",181143.284124,6938,61530500,0.818546,539969,28063.28125,10.666077605,1758,NA
"2015-12-04",136370.595032,6823,61065700,0.812082,241278,26679.375,12.3723423175,1742,NA
"2015-12-05",121090.523798,6724,63276000,0.841195,232743,26581.875,13.0848245148,1716,NA
"2015-12-06",207369.521524,8945,65194900,0.866417,443608,26255.78125,17.1474042232,2006,NA
"2015-12-07",377754.626809,7090,62950900,0.836322,520409,26718.90625,9.64277225226,1952,NA
"2015-12-08",142951.305788,6657,60690400,0.806024,445903,26312.5,9.14620089429,1757,NA
"2015-12-09",202087.34281,6963,62098400,0.824454,624221,28324.0625,10.1369894327,1748,NA
"2015-12-10",172508.92671,7388,59945000,0.79559,369589,27477.34375,11.3409350434,1779,NA
"2015-12-11",268100.856811,8051,63312400,0.839995,801072,27022.8125,16.8524437878,1787,NA
"2015-12-12",452377.831884,8170,70210000,0.931196,1376280,27206.5625,23.1231431759,2152,NA
"2015-12-13",314251.884047,7334,73276400,0.971538,273614,27907.34375,18.7321097127,1967,NA
"2015-12-14",295321.077368,15478,72176400,0.95662,563436,26708.59375,74.6524395615,2186,NA
"2015-12-15",530148.996251,21062,74764100,0.990589,578618,27014.53125,114.407858337,2164,NA
"2015-12-16",1487848.80532,10272,76791600,1.02,320767,26457.34375,44.2167818748,2153,NA
"2015-12-17",436395.472627,9507,74999300,0.993043,640765,26883.125,32.4010752132,2402,NA
"2015-12-18",222673.010769,8920,70890600,0.938327,300787,26671.5625,32.1814214547,2184,NA
"2015-12-19",209991.868058,9304,69644200,0.921524,343535,26694.53125,28.5162309257,2188,NA
"2015-12-20",186639.598656,9852,68663100,0.90824,472164,26436.09375,34.4271700216,2209,NA
"2015-12-21",212202.911658,12003,68521200,0.906065,549113,26457.8125,39.1191939984,2315,NA
"2015-12-22",212682.964372,21004,67704600,0.894973,454249,27374.375,59.162525717,2312,NA
"2015-12-23",123611.752227,22711,65215800,0.861782,334993,27399.375,81.4259907463,2215,NA
"2015-12-24",107067.471856,13480,65060000,0.859433,354646,26686.5625,45.7546378631,2235,NA
"2015-12-25",59140.3897664,9505,65275400,0.861993,187114,26803.59375,26.5940592965,2159,NA
"2015-12-26",126471.211799,10694,65961900,0.870766,425282,26560.15625,31.2961851884,2284,NA
